replicate_id,treatment,bits,operation,time,iterations,compile_time_optimizations
3,bit_set,64,L_SHIFT_0.5l,3.5524e+07,1000000,0
3,bit_set,64,L_SHIFT_1l,3.6082e+07,1000000,0
4,bit_set,64,CountOnes_Mixed,2.4564e+07,1000000,0
4,bit_set,64,NOT,3.0484e+07,1000000,0
4,bit_set,64,AND,4.5115e+07,1000000,0
4,bit_set,64,OR,4.4562e+07,1000000,0
4,bit_set,64,NAND,4.5017e+07,1000000,0
4,bit_set,64,NOR,4.5616e+07,1000000,0
4,bit_set,64,XOR,4.5668e+07,1000000,0
4,bit_set,64,EQU,4.4712e+07,1000000,0
4,bit_set,64,R_SHIFT_0.25l,3.5812e+07,1000000,0
4,bit_set,64,R_SHIFT_0.5l,3.7227e+07,1000000,0
4,bit_set,64,R_SHIFT_1l,3.6283e+07,1000000,0
4,bit_set,64,L_SHIFT_0.25l,3.5958e+07,1000000,0
4,bit_set,64,L_SHIFT_0.5l,3.5952e+07,1000000,0
4,bit_set,64,L_SHIFT_1l,3.615e+07,1000000,0
5,bit_set,64,CountOnes_Mixed,2.3944e+07,1000000,0
5,bit_set,64,NOT,3.0161e+07,1000000,0
5,bit_set,64,AND,4.527e+07,1000000,0
5,bit_set,64,OR,4.6037e+07,1000000,0
5,bit_set,64,NAND,4.779e+07,1000000,0
5,bit_set,64,NOR,4.9314e+07,1000000,0
5,bit_set,64,XOR,4.9827e+07,1000000,0
5,bit_set,64,EQU,4.647e+07,1000000,0
5,bit_set,64,R_SHIFT_0.25l,3.6791e+07,1000000,0
5,bit_set,64,R_SHIFT_0.5l,3.6547e+07,1000000,0
5,bit_set,64,R_SHIFT_1l,3.6569e+07,1000000,0
5,bit_set,64,L_SHIFT_0.25l,3.9197e+07,1000000,0
5,bit_set,64,L_SHIFT_0.5l,3.6711e+07,1000000,0
5,bit_set,64,L_SHIFT_1l,3.6154e+07,1000000,0
6,bit_set,64,CountOnes_Mixed,2.5828e+07,1000000,0
6,bit_set,64,NOT,3.0574e+07,1000000,0
6,bit_set,64,AND,4.4941e+07,1000000,0
6,bit_set,64,OR,4.4908e+07,1000000,0
6,bit_set,64,NAND,4.5491e+07,1000000,0
6,bit_set,64,NOR,4.5233e+07,1000000,0
6,bit_set,64,XOR,4.5176e+07,1000000,0
6,bit_set,64,EQU,4.4859e+07,1000000,0
6,bit_set,64,R_SHIFT_0.25l,3.5798e+07,1000000,0
6,bit_set,64,R_SHIFT_0.5l,3.6658e+07,1000000,0
6,bit_set,64,R_SHIFT_1l,3.6069e+07,1000000,0
6,bit_set,64,L_SHIFT_0.25l,3.5645e+07,1000000,0
6,bit_set,64,L_SHIFT_0.5l,3.6407e+07,1000000,0
6,bit_set,64,L_SHIFT_1l,3.608e+07,1000000,0
7,bit_set,64,CountOnes_Mixed,2.4301e+07,1000000,0
7,bit_set,64,NOT,3.0207e+07,1000000,0
7,bit_set,64,AND,4.5792e+07,1000000,0
7,bit_set,64,OR,4.7851e+07,1000000,0
7,bit_set,64,NAND,4.6284e+07,1000000,0
7,bit_set,64,NOR,4.5032e+07,1000000,0
7,bit_set,64,XOR,4.7043e+07,1000000,0
7,bit_set,64,EQU,4.7415e+07,1000000,0
7,bit_set,64,R_SHIFT_0.25l,3.6419e+07,1000000,0
7,bit_set,64,R_SHIFT_0.5l,3.5833e+07,1000000,0
7,bit_set,64,R_SHIFT_1l,3.6639e+07,1000000,0
7,bit_set,64,L_SHIFT_0.25l,3.7061e+07,1000000,0
7,bit_set,64,L_SHIFT_0.5l,3.5798e+07,1000000,0
7,bit_set,64,L_SHIFT_1l,3.6694e+07,1000000,0
8,bit_set,64,CountOnes_Mixed,2.4136e+07,1000000,0
8,bit_set,64,NOT,3.0459e+07,1000000,0
8,bit_set,64,AND,4.5523e+07,1000000,0
8,bit_set,64,OR,4.4984e+07,1000000,0
8,bit_set,64,NAND,4.4966e+07,1000000,0
8,bit_set,64,NOR,4.556e+07,1000000,0
8,bit_set,64,XOR,4.6112e+07,1000000,0
8,bit_set,64,EQU,4.564e+07,1000000,0
8,bit_set,64,R_SHIFT_0.25l,3.6433e+07,1000000,0
8,bit_set,64,R_SHIFT_0.5l,3.5715e+07,1000000,0
8,bit_set,64,R_SHIFT_1l,3.7583e+07,1000000,0
8,bit_set,64,L_SHIFT_0.25l,3.7008e+07,1000000,0
8,bit_set,64,L_SHIFT_0.5l,3.6913e+07,1000000,0
8,bit_set,64,L_SHIFT_1l,3.7678e+07,1000000,0
9,bit_set,64,CountOnes_Mixed,2.4216e+07,1000000,0
9,bit_set,64,NOT,2.9908e+07,1000000,0
9,bit_set,64,AND,4.5162e+07,1000000,0
9,bit_set,64,OR,4.5356e+07,1000000,0
9,bit_set,64,NAND,4.5076e+07,1000000,0
9,bit_set,64,NOR,4.651e+07,1000000,0
9,bit_set,64,XOR,4.5281e+07,1000000,0
9,bit_set,64,EQU,4.4519e+07,1000000,0
9,bit_set,64,R_SHIFT_0.25l,3.6193e+07,1000000,0
9,bit_set,64,R_SHIFT_0.5l,3.6211e+07,1000000,0
9,bit_set,64,R_SHIFT_1l,3.5951e+07,1000000,0
9,bit_set,64,L_SHIFT_0.25l,3.6002e+07,1000000,0
9,bit_set,64,L_SHIFT_0.5l,3.567e+07,1000000,0
9,bit_set,64,L_SHIFT_1l,3.66e+07,1000000,0
10,bit_set,64,CountOnes_Mixed,2.4233e+07,1000000,0
10,bit_set,64,NOT,3.0429e+07,1000000,0
10,bit_set,64,AND,4.5213e+07,1000000,0
10,bit_set,64,OR,4.5113e+07,1000000,0
10,bit_set,64,NAND,4.5725e+07,1000000,0
10,bit_set,64,NOR,4.5215e+07,1000000,0
10,bit_set,64,XOR,4.5157e+07,1000000,0
10,bit_set,64,EQU,4.5253e+07,1000000,0
10,bit_set,64,R_SHIFT_0.25l,3.5446e+07,1000000,0
10,bit_set,64,R_SHIFT_0.5l,3.6207e+07,1000000,0
10,bit_set,64,R_SHIFT_1l,3.6762e+07,1000000,0
10,bit_set,64,L_SHIFT_0.25l,3.6599e+07,1000000,0
10,bit_set,64,L_SHIFT_0.5l,3.64e+07,1000000,0
10,bit_set,64,L_SHIFT_1l,3.6132e+07,1000000,0
11,bit_set,64,CountOnes_Mixed,2.3943e+07,1000000,0
11,bit_set,64,NOT,3.0346e+07,1000000,0
11,bit_set,64,AND,4.5763e+07,1000000,0
11,bit_set,64,OR,4.5051e+07,1000000,0
11,bit_set,64,NAND,4.5147e+07,1000000,0
11,bit_set,64,NOR,4.5306e+07,1000000,0
11,bit_set,64,XOR,4.5073e+07,1000000,0
11,bit_set,64,EQU,4.5445e+07,1000000,0
11,bit_set,64,R_SHIFT_0.25l,3.6156e+07,1000000,0
11,bit_set,64,R_SHIFT_0.5l,3.6018e+07,1000000,0
11,bit_set,64,R_SHIFT_1l,3.6182e+07,1000000,0
11,bit_set,64,L_SHIFT_0.25l,3.5482e+07,1000000,0
11,bit_set,64,L_SHIFT_0.5l,3.707e+07,1000000,0
11,bit_set,64,L_SHIFT_1l,3.5865e+07,1000000,0
12,bit_set,64,CountOnes_Mixed,2.3931e+07,1000000,0
12,bit_set,64,NOT,3.0489e+07,1000000,0
12,bit_set,64,AND,4.5285e+07,1000000,0
12,bit_set,64,OR,4.4582e+07,1000000,0
12,bit_set,64,NAND,4.4753e+07,1000000,0
12,bit_set,64,NOR,4.5412e+07,1000000,0
12,bit_set,64,XOR,4.6299e+07,1000000,0
12,bit_set,64,EQU,4.577e+07,1000000,0
12,bit_set,64,R_SHIFT_0.25l,3.676e+07,1000000,0
12,bit_set,64,R_SHIFT_0.5l,3.6831e+07,1000000,0
12,bit_set,64,R_SHIFT_1l,3.6737e+07,1000000,0
12,bit_set,64,L_SHIFT_0.25l,3.5759e+07,1000000,0
12,bit_set,64,L_SHIFT_0.5l,3.5755e+07,1000000,0
12,bit_set,64,L_SHIFT_1l,3.6193e+07,1000000,0
13,bit_set,64,CountOnes_Mixed,2.3914e+07,1000000,0
13,bit_set,64,NOT,3.0314e+07,1000000,0
13,bit_set,64,AND,4.5641e+07,1000000,0
13,bit_set,64,OR,4.6345e+07,1000000,0
13,bit_set,64,NAND,4.643e+07,1000000,0
13,bit_set,64,NOR,4.6549e+07,1000000,0
13,bit_set,64,XOR,4.6349e+07,1000000,0
13,bit_set,64,EQU,4.5196e+07,1000000,0
13,bit_set,64,R_SHIFT_0.25l,3.6027e+07,1000000,0
13,bit_set,64,R_SHIFT_0.5l,3.6016e+07,1000000,0
13,bit_set,64,R_SHIFT_1l,3.5999e+07,1000000,0
13,bit_set,64,L_SHIFT_0.25l,3.5852e+07,1000000,0
13,bit_set,64,L_SHIFT_0.5l,3.5556e+07,1000000,0
13,bit_set,64,L_SHIFT_1l,3.6691e+07,1000000,0
14,bit_set,64,CountOnes_Mixed,2.466e+07,1000000,0
14,bit_set,64,NOT,3.0125e+07,1000000,0
14,bit_set,64,AND,4.5274e+07,1000000,0
14,bit_set,64,OR,4.5593e+07,1000000,0
14,bit_set,64,NAND,4.5245e+07,1000000,0
14,bit_set,64,NOR,4.5432e+07,1000000,0
14,bit_set,64,XOR,4.5769e+07,1000000,0
14,bit_set,64,EQU,4.4958e+07,1000000,0
14,bit_set,64,R_SHIFT_0.25l,3.6598e+07,1000000,0
14,bit_set,64,R_SHIFT_0.5l,3.7254e+07,1000000,0
14,bit_set,64,R_SHIFT_1l,3.6462e+07,1000000,0
14,bit_set,64,L_SHIFT_0.25l,3.591e+07,1000000,0
14,bit_set,64,L_SHIFT_0.5l,3.5862e+07,1000000,0
14,bit_set,64,L_SHIFT_1l,3.5914e+07,1000000,0
15,bit_set,64,CountOnes_Mixed,2.471e+07,1000000,0
15,bit_set,64,NOT,3.0445e+07,1000000,0
15,bit_set,64,AND,4.5479e+07,1000000,0
15,bit_set,64,OR,4.5213e+07,1000000,0
15,bit_set,64,NAND,4.4958e+07,1000000,0
15,bit_set,64,NOR,4.6402e+07,1000000,0
15,bit_set,64,XOR,4.5652e+07,1000000,0
15,bit_set,64,EQU,4.5221e+07,1000000,0
15,bit_set,64,R_SHIFT_0.25l,3.6112e+07,1000000,0
15,bit_set,64,R_SHIFT_0.5l,3.5898e+07,1000000,0
15,bit_set,64,R_SHIFT_1l,3.6284e+07,1000000,0
15,bit_set,64,L_SHIFT_0.25l,3.5591e+07,1000000,0
15,bit_set,64,L_SHIFT_0.5l,3.5823e+07,1000000,0
15,bit_set,64,L_SHIFT_1l,3.6537e+07,1000000,0
16,bit_set,64,CountOnes_Mixed,2.4039e+07,1000000,0
16,bit_set,64,NOT,3.0492e+07,1000000,0
16,bit_set,64,AND,4.5028e+07,1000000,0
16,bit_set,64,OR,4.5622e+07,1000000,0
16,bit_set,64,NAND,4.5632e+07,1000000,0
16,bit_set,64,NOR,4.4969e+07,1000000,0
16,bit_set,64,XOR,4.5315e+07,1000000,0
16,bit_set,64,EQU,4.548e+07,1000000,0
16,bit_set,64,R_SHIFT_0.25l,3.6359e+07,1000000,0
16,bit_set,64,R_SHIFT_0.5l,3.6134e+07,1000000,0
16,bit_set,64,R_SHIFT_1l,3.5776e+07,1000000,0
16,bit_set,64,L_SHIFT_0.25l,3.7165e+07,1000000,0
16,bit_set,64,L_SHIFT_0.5l,3.6352e+07,1000000,0
16,bit_set,64,L_SHIFT_1l,3.6956e+07,1000000,0
17,bit_set,64,CountOnes_Mixed,2.4228e+07,1000000,0
17,bit_set,64,NOT,3.0302e+07,1000000,0
17,bit_set,64,AND,4.5341e+07,1000000,0
17,bit_set,64,OR,4.5844e+07,1000000,0
17,bit_set,64,NAND,4.5997e+07,1000000,0
17,bit_set,64,NOR,4.505e+07,1000000,0
17,bit_set,64,XOR,4.5755e+07,1000000,0
17,bit_set,64,EQU,4.6196e+07,1000000,0
17,bit_set,64,R_SHIFT_0.25l,3.6832e+07,1000000,0
17,bit_set,64,R_SHIFT_0.5l,3.6125e+07,1000000,0
17,bit_set,64,R_SHIFT_1l,3.6587e+07,1000000,0
17,bit_set,64,L_SHIFT_0.25l,3.5752e+07,1000000,0
17,bit_set,64,L_SHIFT_0.5l,3.6099e+07,1000000,0
17,bit_set,64,L_SHIFT_1l,3.6019e+07,1000000,0
18,bit_set,64,CountOnes_Mixed,2.4573e+07,1000000,0
18,bit_set,64,NOT,3.0339e+07,1000000,0
18,bit_set,64,AND,4.6178e+07,1000000,0
18,bit_set,64,OR,4.4827e+07,1000000,0
18,bit_set,64,NAND,4.6693e+07,1000000,0
18,bit_set,64,NOR,4.6559e+07,1000000,0
18,bit_set,64,XOR,4.5451e+07,1000000,0
18,bit_set,64,EQU,4.5216e+07,1000000,0
18,bit_set,64,R_SHIFT_0.25l,3.6119e+07,1000000,0
18,bit_set,64,R_SHIFT_0.5l,3.6218e+07,1000000,0
18,bit_set,64,R_SHIFT_1l,3.6642e+07,1000000,0
18,bit_set,64,L_SHIFT_0.25l,3.662e+07,1000000,0
18,bit_set,64,L_SHIFT_0.5l,3.5805e+07,1000000,0
18,bit_set,64,L_SHIFT_1l,3.6361e+07,1000000,0
19,bit_set,64,CountOnes_Mixed,2.4642e+07,1000000,0
19,bit_set,64,NOT,3.1429e+07,1000000,0
19,bit_set,64,AND,4.4947e+07,1000000,0
19,bit_set,64,OR,4.47e+07,1000000,0
19,bit_set,64,NAND,4.5085e+07,1000000,0
19,bit_set,64,NOR,4.5406e+07,1000000,0
19,bit_set,64,XOR,4.4932e+07,1000000,0
19,bit_set,64,EQU,4.5497e+07,1000000,0
19,bit_set,64,R_SHIFT_0.25l,3.5975e+07,1000000,0
19,bit_set,64,R_SHIFT_0.5l,3.6111e+07,1000000,0
19,bit_set,64,R_SHIFT_1l,3.5896e+07,1000000,0
19,bit_set,64,L_SHIFT_0.25l,3.5764e+07,1000000,0
19,bit_set,64,L_SHIFT_0.5l,3.6129e+07,1000000,0
19,bit_set,64,L_SHIFT_1l,3.6081e+07,1000000,0
20,bit_set,64,CountOnes_Mixed,2.4078e+07,1000000,0
20,bit_set,64,NOT,3.0281e+07,1000000,0
20,bit_set,64,AND,4.5038e+07,1000000,0
20,bit_set,64,OR,4.4614e+07,1000000,0
20,bit_set,64,NAND,4.5454e+07,1000000,0
20,bit_set,64,NOR,4.5602e+07,1000000,0
20,bit_set,64,XOR,4.5905e+07,1000000,0
20,bit_set,64,EQU,4.4932e+07,1000000,0
20,bit_set,64,R_SHIFT_0.25l,3.5755e+07,1000000,0
20,bit_set,64,R_SHIFT_0.5l,3.6353e+07,1000000,0
20,bit_set,64,R_SHIFT_1l,3.77e+07,1000000,0
20,bit_set,64,L_SHIFT_0.25l,3.6652e+07,1000000,0
20,bit_set,64,L_SHIFT_0.5l,3.5742e+07,1000000,0
20,bit_set,64,L_SHIFT_1l,3.6314e+07,1000000,0
21,bit_set,64,CountOnes_Mixed,2.4333e+07,1000000,0
21,bit_set,64,NOT,3.0479e+07,1000000,0
21,bit_set,64,AND,4.6508e+07,1000000,0
21,bit_set,64,OR,4.522e+07,1000000,0
21,bit_set,64,NAND,4.5192e+07,1000000,0
21,bit_set,64,NOR,4.5229e+07,1000000,0
21,bit_set,64,XOR,4.6201e+07,1000000,0
21,bit_set,64,EQU,4.5527e+07,1000000,0
21,bit_set,64,R_SHIFT_0.25l,3.5834e+07,1000000,0
21,bit_set,64,R_SHIFT_0.5l,3.6321e+07,1000000,0
21,bit_set,64,R_SHIFT_1l,3.6554e+07,1000000,0
21,bit_set,64,L_SHIFT_0.25l,3.5687e+07,1000000,0
21,bit_set,64,L_SHIFT_0.5l,3.5844e+07,1000000,0
21,bit_set,64,L_SHIFT_1l,3.6263e+07,1000000,0
22,bit_set,64,CountOnes_Mixed,2.3861e+07,1000000,0
22,bit_set,64,NOT,3.0544e+07,1000000,0
22,bit_set,64,AND,4.6016e+07,1000000,0
22,bit_set,64,OR,4.6337e+07,1000000,0
22,bit_set,64,NAND,4.5557e+07,1000000,0
22,bit_set,64,NOR,4.5257e+07,1000000,0
22,bit_set,64,XOR,4.5322e+07,1000000,0
22,bit_set,64,EQU,4.5011e+07,1000000,0
22,bit_set,64,R_SHIFT_0.25l,3.599e+07,1000000,0
22,bit_set,64,R_SHIFT_0.5l,3.588e+07,1000000,0
22,bit_set,64,R_SHIFT_1l,3.6442e+07,1000000,0
22,bit_set,64,L_SHIFT_0.25l,3.6567e+07,1000000,0
22,bit_set,64,L_SHIFT_0.5l,3.7043e+07,1000000,0
22,bit_set,64,L_SHIFT_1l,3.6348e+07,1000000,0
23,bit_set,64,CountOnes_Mixed,2.4276e+07,1000000,0
23,bit_set,64,NOT,3.0511e+07,1000000,0
23,bit_set,64,AND,4.5969e+07,1000000,0
23,bit_set,64,OR,4.5389e+07,1000000,0
23,bit_set,64,NAND,4.53e+07,1000000,0
23,bit_set,64,NOR,4.5321e+07,1000000,0
23,bit_set,64,XOR,4.5097e+07,1000000,0
23,bit_set,64,EQU,4.5007e+07,1000000,0
23,bit_set,64,R_SHIFT_0.25l,3.6116e+07,1000000,0
23,bit_set,64,R_SHIFT_0.5l,3.5616e+07,1000000,0
23,bit_set,64,R_SHIFT_1l,3.6882e+07,1000000,0
23,bit_set,64,L_SHIFT_0.25l,3.607e+07,1000000,0
23,bit_set,64,L_SHIFT_0.5l,3.5774e+07,1000000,0
23,bit_set,64,L_SHIFT_1l,3.6629e+07,1000000,0
24,bit_set,64,CountOnes_Mixed,2.3717e+07,1000000,0
24,bit_set,64,NOT,2.9889e+07,1000000,0
24,bit_set,64,AND,4.577e+07,1000000,0
24,bit_set,64,OR,4.7616e+07,1000000,0
24,bit_set,64,NAND,4.6887e+07,1000000,0
24,bit_set,64,NOR,4.6598e+07,1000000,0
24,bit_set,64,XOR,4.5728e+07,1000000,0
24,bit_set,64,EQU,4.5114e+07,1000000,0
24,bit_set,64,R_SHIFT_0.25l,3.5584e+07,1000000,0
24,bit_set,64,R_SHIFT_0.5l,3.8102e+07,1000000,0
24,bit_set,64,R_SHIFT_1l,3.6836e+07,1000000,0
24,bit_set,64,L_SHIFT_0.25l,3.7857e+07,1000000,0
24,bit_set,64,L_SHIFT_0.5l,3.8177e+07,1000000,0
24,bit_set,64,L_SHIFT_1l,3.8306e+07,1000000,0
25,bit_set,64,CountOnes_Mixed,2.5628e+07,1000000,0
25,bit_set,64,NOT,3.1728e+07,1000000,0
25,bit_set,64,AND,4.7202e+07,1000000,0
25,bit_set,64,OR,4.6815e+07,1000000,0
25,bit_set,64,NAND,4.6554e+07,1000000,0
25,bit_set,64,NOR,4.5912e+07,1000000,0
25,bit_set,64,XOR,4.6061e+07,1000000,0
25,bit_set,64,EQU,4.6588e+07,1000000,0
25,bit_set,64,R_SHIFT_0.25l,3.6303e+07,1000000,0
25,bit_set,64,R_SHIFT_0.5l,3.8671e+07,1000000,0
25,bit_set,64,R_SHIFT_1l,4.169e+07,1000000,0
25,bit_set,64,L_SHIFT_0.25l,4.2175e+07,1000000,0
25,bit_set,64,L_SHIFT_0.5l,3.7781e+07,1000000,0
25,bit_set,64,L_SHIFT_1l,3.8406e+07,1000000,0
26,bit_set,64,CountOnes_Mixed,2.4628e+07,1000000,0
26,bit_set,64,NOT,3.237e+07,1000000,0
26,bit_set,64,AND,4.7349e+07,1000000,0
26,bit_set,64,OR,4.7444e+07,1000000,0
26,bit_set,64,NAND,4.6653e+07,1000000,0
26,bit_set,64,NOR,4.7491e+07,1000000,0
26,bit_set,64,XOR,4.7051e+07,1000000,0
26,bit_set,64,EQU,4.6704e+07,1000000,0
26,bit_set,64,R_SHIFT_0.25l,3.7532e+07,1000000,0
26,bit_set,64,R_SHIFT_0.5l,3.7385e+07,1000000,0
26,bit_set,64,R_SHIFT_1l,3.7585e+07,1000000,0
26,bit_set,64,L_SHIFT_0.25l,3.7751e+07,1000000,0
26,bit_set,64,L_SHIFT_0.5l,3.7152e+07,1000000,0
26,bit_set,64,L_SHIFT_1l,3.6949e+07,1000000,0
27,bit_set,64,CountOnes_Mixed,2.4517e+07,1000000,0
27,bit_set,64,NOT,3.0344e+07,1000000,0
27,bit_set,64,AND,4.6544e+07,1000000,0
27,bit_set,64,OR,4.6984e+07,1000000,0
27,bit_set,64,NAND,4.7571e+07,1000000,0
27,bit_set,64,NOR,4.721e+07,1000000,0
27,bit_set,64,XOR,4.7749e+07,1000000,0
27,bit_set,64,EQU,4.7017e+07,1000000,0
27,bit_set,64,R_SHIFT_0.25l,3.8241e+07,1000000,0
27,bit_set,64,R_SHIFT_0.5l,3.7241e+07,1000000,0
27,bit_set,64,R_SHIFT_1l,3.7567e+07,1000000,0
27,bit_set,64,L_SHIFT_0.25l,3.747e+07,1000000,0
27,bit_set,64,L_SHIFT_0.5l,3.6934e+07,1000000,0
27,bit_set,64,L_SHIFT_1l,3.7415e+07,1000000,0
28,bit_set,64,CountOnes_Mixed,2.5256e+07,1000000,0
28,bit_set,64,NOT,3.2081e+07,1000000,0
28,bit_set,64,AND,4.5604e+07,1000000,0
28,bit_set,64,OR,4.5341e+07,1000000,0
28,bit_set,64,NAND,4.6209e+07,1000000,0
28,bit_set,64,NOR,4.7476e+07,1000000,0
28,bit_set,64,XOR,4.7843e+07,1000000,0
28,bit_set,64,EQU,4.539e+07,1000000,0
28,bit_set,64,R_SHIFT_0.25l,3.5535e+07,1000000,0
28,bit_set,64,R_SHIFT_0.5l,3.7513e+07,1000000,0
28,bit_set,64,R_SHIFT_1l,3.6996e+07,1000000,0
28,bit_set,64,L_SHIFT_0.25l,3.8181e+07,1000000,0
28,bit_set,64,L_SHIFT_0.5l,4.0919e+07,1000000,0
28,bit_set,64,L_SHIFT_1l,3.9787e+07,1000000,0
29,bit_set,64,CountOnes_Mixed,2.4803e+07,1000000,0
29,bit_set,64,NOT,3.0724e+07,1000000,0
29,bit_set,64,AND,4.6463e+07,1000000,0
29,bit_set,64,OR,4.6713e+07,1000000,0
29,bit_set,64,NAND,4.6603e+07,1000000,0
29,bit_set,64,NOR,4.6549e+07,1000000,0
29,bit_set,64,XOR,4.7688e+07,1000000,0
29,bit_set,64,EQU,5.0911e+07,1000000,0
29,bit_set,64,R_SHIFT_0.25l,3.9551e+07,1000000,0
29,bit_set,64,R_SHIFT_0.5l,3.8819e+07,1000000,0
29,bit_set,64,R_SHIFT_1l,3.9637e+07,1000000,0
29,bit_set,64,L_SHIFT_0.25l,3.9577e+07,1000000,0
29,bit_set,64,L_SHIFT_0.5l,3.957e+07,1000000,0
29,bit_set,64,L_SHIFT_1l,3.8307e+07,1000000,0
30,bit_set,64,CountOnes_Mixed,2.5091e+07,1000000,0
30,bit_set,64,NOT,3.1143e+07,1000000,0
30,bit_set,64,AND,4.983e+07,1000000,0
30,bit_set,64,OR,5.0567e+07,1000000,0
30,bit_set,64,NAND,5.0514e+07,1000000,0
30,bit_set,64,NOR,5.0312e+07,1000000,0
30,bit_set,64,XOR,4.9439e+07,1000000,0
30,bit_set,64,EQU,4.6212e+07,1000000,0
30,bit_set,64,R_SHIFT_0.25l,3.7292e+07,1000000,0
30,bit_set,64,R_SHIFT_0.5l,3.7323e+07,1000000,0
30,bit_set,64,R_SHIFT_1l,3.7508e+07,1000000,0
30,bit_set,64,L_SHIFT_0.25l,3.6982e+07,1000000,0
30,bit_set,64,L_SHIFT_0.5l,4.088e+07,1000000,0
30,bit_set,64,L_SHIFT_1l,4.0387e+07,1000000,0
31,bit_set,64,CountOnes_Mixed,2.5383e+07,1000000,0
31,bit_set,64,NOT,3.058e+07,1000000,0
31,bit_set,64,AND,4.627e+07,1000000,0
31,bit_set,64,OR,4.6255e+07,1000000,0
31,bit_set,64,NAND,4.7891e+07,1000000,0
31,bit_set,64,NOR,4.8704e+07,1000000,0
31,bit_set,64,XOR,4.845e+07,1000000,0
31,bit_set,64,EQU,4.9847e+07,1000000,0
31,bit_set,64,R_SHIFT_0.25l,4.1047e+07,1000000,0
31,bit_set,64,R_SHIFT_0.5l,3.9098e+07,1000000,0
31,bit_set,64,R_SHIFT_1l,3.7425e+07,1000000,0
31,bit_set,64,L_SHIFT_0.25l,3.6995e+07,1000000,0
31,bit_set,64,L_SHIFT_0.5l,3.7344e+07,1000000,0
31,bit_set,64,L_SHIFT_1l,3.7423e+07,1000000,0
32,bit_set,64,CountOnes_Mixed,2.8238e+07,1000000,0
32,bit_set,64,NOT,3.4001e+07,1000000,0
32,bit_set,64,AND,4.9843e+07,1000000,0
32,bit_set,64,OR,4.985e+07,1000000,0
32,bit_set,64,NAND,5.0462e+07,1000000,0
32,bit_set,64,NOR,4.7872e+07,1000000,0
32,bit_set,64,XOR,4.743e+07,1000000,0
32,bit_set,64,EQU,4.5965e+07,1000000,0
32,bit_set,64,R_SHIFT_0.25l,3.7095e+07,1000000,0
32,bit_set,64,R_SHIFT_0.5l,3.7673e+07,1000000,0
32,bit_set,64,R_SHIFT_1l,3.6892e+07,1000000,0
32,bit_set,64,L_SHIFT_0.25l,3.822e+07,1000000,0
32,bit_set,64,L_SHIFT_0.5l,4.1533e+07,1000000,0
32,bit_set,64,L_SHIFT_1l,4.0837e+07,1000000,0
33,bit_set,64,CountOnes_Mixed,2.5594e+07,1000000,0
33,bit_set,64,NOT,3.1004e+07,1000000,0
33,bit_set,64,AND,4.6699e+07,1000000,0
33,bit_set,64,OR,4.5655e+07,1000000,0
33,bit_set,64,NAND,4.6169e+07,1000000,0
33,bit_set,64,NOR,4.5635e+07,1000000,0
33,bit_set,64,XOR,4.5362e+07,1000000,0
33,bit_set,64,EQU,4.6185e+07,1000000,0
33,bit_set,64,R_SHIFT_0.25l,3.6976e+07,1000000,0
33,bit_set,64,R_SHIFT_0.5l,3.6994e+07,1000000,0
33,bit_set,64,R_SHIFT_1l,4.0744e+07,1000000,0
33,bit_set,64,L_SHIFT_0.25l,4.0389e+07,1000000,0
33,bit_set,64,L_SHIFT_0.5l,3.9828e+07,1000000,0
33,bit_set,64,L_SHIFT_1l,3.8334e+07,1000000,0
34,bit_set,64,CountOnes_Mixed,2.5213e+07,1000000,0
34,bit_set,64,NOT,3.0618e+07,1000000,0
34,bit_set,64,AND,4.6666e+07,1000000,0
34,bit_set,64,OR,4.5986e+07,1000000,0
34,bit_set,64,NAND,4.57e+07,1000000,0
34,bit_set,64,NOR,4.6454e+07,1000000,0
34,bit_set,64,XOR,4.6179e+07,1000000,0
34,bit_set,64,EQU,4.9088e+07,1000000,0
34,bit_set,64,R_SHIFT_0.25l,4.0313e+07,1000000,0
34,bit_set,64,R_SHIFT_0.5l,3.8935e+07,1000000,0
34,bit_set,64,R_SHIFT_1l,3.8664e+07,1000000,0
34,bit_set,64,L_SHIFT_0.25l,3.9815e+07,1000000,0
34,bit_set,64,L_SHIFT_0.5l,3.9129e+07,1000000,0
34,bit_set,64,L_SHIFT_1l,3.8778e+07,1000000,0
35,bit_set,64,CountOnes_Mixed,2.5066e+07,1000000,0
35,bit_set,64,NOT,3.0474e+07,1000000,0
35,bit_set,64,AND,4.5405e+07,1000000,0
35,bit_set,64,OR,4.5091e+07,1000000,0
35,bit_set,64,NAND,4.5051e+07,1000000,0
35,bit_set,64,NOR,4.6006e+07,1000000,0
35,bit_set,64,XOR,4.5327e+07,1000000,0
35,bit_set,64,EQU,4.4664e+07,1000000,0
35,bit_set,64,R_SHIFT_0.25l,4.0161e+07,1000000,0
35,bit_set,64,R_SHIFT_0.5l,3.7911e+07,1000000,0
35,bit_set,64,R_SHIFT_1l,3.6686e+07,1000000,0
35,bit_set,64,L_SHIFT_0.25l,3.59e+07,1000000,0
35,bit_set,64,L_SHIFT_0.5l,3.6313e+07,1000000,0
35,bit_set,64,L_SHIFT_1l,3.6125e+07,1000000,0
36,bit_set,64,CountOnes_Mixed,2.4617e+07,1000000,0
36,bit_set,64,NOT,3.0117e+07,1000000,0
36,bit_set,64,AND,4.5533e+07,1000000,0
